primary_key,region,ratingScore,priceValue,priceCurrency,listPriceValue,listPriceCurrency,headphoneName,batteryLabel,batteryScore,comfortLabel,comfortScore,noisecancellationLabel,noisecancellationScore,soundqualityLabel,soundqualityScore
854,CAD,1.0,249.95,CAD,,CAD,Sennheiser MTW3,,0.0,,0.0,,0.0,,0.0
855,CAD,1.0,249.95,CAD,,CAD,Sennheiser MTW3,,0.0,,0.0,Negative,0.9623809456825256,,0.0
856,CAD,1.0,249.95,CAD,,CAD,Sennheiser MTW3,Negative,0.9725667238235474,Positive,0.6584087014198303,Positive,0.8377753496170044,,0.0
857,CAD,1.0,249.95,CAD,,CAD,Sennheiser MTW3,Negative,0.9957925081253052,,0.0,,0.0,,0.0
858,CAD,1.0,249.95,CAD,,CAD,Sennheiser MTW3,,0.0,Negative,0.8623328804969788,Negative,0.8289148211479187,,0.0
859,CAD,1.0,249.95,CAD,,CAD,Sennheiser MTW3,,0.0,,0.0,,0.0,,0.0
860,CAD,3.0,249.95,CAD,,CAD,Sennheiser MTW3,Negative,0.8743203282356262,Negative,0.8894543647766113,,0.0,Negative,0.8474925756454468
861,CAD,3.0,249.95,CAD,,CAD,Sennheiser MTW3,,0.0,,0.0,,0.0,,0.0
862,CAD,3.0,249.95,CAD,,CAD,Sennheiser MTW3,,0.0,,0.0,Negative,0.7208899259567261,,0.0
863,CAD,3.0,249.95,CAD,,CAD,Sennheiser MTW3,,0.0,,0.0,,0.0,,0.0
864,CAD,3.0,249.95,CAD,,CAD,Sennheiser MTW3,,0.0,Positive,0.9845914840698242,,0.0,,0.0
865,CAD,3.0,249.95,CAD,,CAD,Sennheiser MTW3,Positive,0.994094967842102,Positive,0.9944145679473876,,0.0,,0.0
866,CAD,3.0,249.95,CAD,,CAD,Sennheiser MTW3,,0.0,,0.0,,0.0,,0.0
867,CAD,3.0,249.95,CAD,,CAD,Sennheiser MTW3,,0.0,,0.0,Positive,0.5920565724372864,,0.0
868,CAD,3.0,249.95,CAD,,CAD,Sennheiser MTW3,,0.0,,0.0,,0.0,,0.0
869,CAD,3.0,249.95,CAD,,CAD,Sennheiser MTW3,,0.0,,0.0,Negative,0.9944654107093812,Negative,0.9945045113563538
870,CAD,4.0,249.95,CAD,,CAD,Sennheiser MTW3,,0.0,Negative,0.8832194209098816,,0.0,Positive,0.9787821173667908
871,CAD,4.0,249.95,CAD,,CAD,Sennheiser MTW3,,0.0,,0.0,Positive,0.9923519492149352,,0.0
872,CAD,4.0,249.95,CAD,,CAD,Sennheiser MTW3,,0.0,,0.0,,0.0,,0.0
873,CAD,4.0,249.95,CAD,,CAD,Sennheiser MTW3,,0.0,,0.0,,0.0,,0.0
874,CAD,4.0,249.95,CAD,,CAD,Sennheiser MTW3,,0.0,,0.0,Positive,0.9952217936515808,,0.0
875,CAD,4.0,249.95,CAD,,CAD,Sennheiser MTW3,,0.0,,0.0,,0.0,,0.0
876,CAD,4.0,249.95,CAD,,CAD,Sennheiser MTW3,,0.0,,0.0,,0.0,Negative,0.8391296863555908
877,CAD,4.0,249.95,CAD,,CAD,Sennheiser MTW3,,0.0,,0.0,,0.0,,0.0
878,CAD,4.0,249.95,CAD,,CAD,Sennheiser MTW3,,0.0,,0.0,,0.0,Positive,0.9956780076026917
879,CAD,4.0,249.95,CAD,,CAD,Sennheiser MTW3,,0.0,,0.0,,0.0,Positive,0.9903832077980042
880,CAD,4.0,334.99,CAD,,CAD,Bose Quietcomfort Earbuds 2,,0.0,Positive,0.8842901587486267,Positive,0.8675681948661804,,0.0
881,CAD,4.0,334.99,CAD,,CAD,Bose Quietcomfort Earbuds 2,,0.0,Positive,0.57828688621521,Positive,0.909954845905304,,0.0
882,CAD,4.0,334.99,CAD,,CAD,Bose Quietcomfort Earbuds 2,,0.0,,0.0,,0.0,,0.0
883,CAD,4.0,334.99,CAD,,CAD,Bose Quietcomfort Earbuds 2,,0.0,,0.0,Positive,0.8641464114189148,,0.0
884,CAD,4.0,334.99,CAD,,CAD,Bose Quietcomfort Earbuds 2,Negative,0.8509301543235779,,0.0,,0.0,Negative,0.5785608887672424
885,CAD,4.0,334.99,CAD,,CAD,Bose Quietcomfort Earbuds 2,,0.0,,0.0,,0.0,Positive,0.9798482060432434
886,CAD,4.0,334.99,CAD,,CAD,Bose Quietcomfort Earbuds 2,Negative,0.8428936004638672,,0.0,Positive,0.9759849309921264,,0.0
887,CAD,4.0,334.99,CAD,,CAD,Bose Quietcomfort Earbuds 2,,0.0,,0.0,,0.0,,0.0
888,CAD,4.0,334.99,CAD,,CAD,Bose Quietcomfort Earbuds 2,,0.0,,0.0,,0.0,,0.0
889,CAD,4.0,334.99,CAD,,CAD,Bose Quietcomfort Earbuds 2,,0.0,,0.0,,0.0,,0.0
890,CAD,2.0,334.99,CAD,,CAD,Bose Quietcomfort Earbuds 2,,0.0,,0.0,Positive,0.5258551836013794,,0.0
891,CAD,2.0,334.99,CAD,,CAD,Bose Quietcomfort Earbuds 2,,0.0,,0.0,Negative,0.9807486534118652,,0.0
892,CAD,2.0,334.99,CAD,,CAD,Bose Quietcomfort Earbuds 2,Negative,0.8049225211143494,,0.0,Negative,0.8832395076751709,,0.0
893,CAD,2.0,334.99,CAD,,CAD,Bose Quietcomfort Earbuds 2,,0.0,,0.0,,0.0,,0.0
894,CAD,2.0,334.99,CAD,,CAD,Bose Quietcomfort Earbuds 2,,0.0,,0.0,,0.0,,0.0
895,CAD,2.0,334.99,CAD,,CAD,Bose Quietcomfort Earbuds 2,,0.0,,0.0,,0.0,,0.0
896,CAD,2.0,334.99,CAD,,CAD,Bose Quietcomfort Earbuds 2,,0.0,,0.0,,0.0,Positive,0.9804681539535522
897,CAD,2.0,334.99,CAD,,CAD,Bose Quietcomfort Earbuds 2,,0.0,,0.0,,0.0,,0.0
898,CAD,2.0,334.99,CAD,,CAD,Bose Quietcomfort Earbuds 2,,0.0,,0.0,,0.0,,0.0
899,CAD,2.0,334.99,CAD,,CAD,Bose Quietcomfort Earbuds 2,,0.0,Negative,0.9295246601104736,,0.0,,0.0
900,CAD,3.0,334.99,CAD,,CAD,Bose Quietcomfort Earbuds 2,Negative,0.8075388073921204,Negative,0.8913701772689819,Negative,0.9181923270225524,Negative,0.6837626099586487
901,CAD,3.0,334.99,CAD,,CAD,Bose Quietcomfort Earbuds 2,,0.0,,0.0,Negative,0.5242601633071899,,0.0
902,CAD,3.0,334.99,CAD,,CAD,Bose Quietcomfort Earbuds 2,,0.0,,0.0,,0.0,,0.0
903,CAD,3.0,334.99,CAD,,CAD,Bose Quietcomfort Earbuds 2,,0.0,Positive,0.9895362854003906,Positive,0.9785772562026978,Positive,0.979802668094635
904,CAD,3.0,334.99,CAD,,CAD,Bose Quietcomfort Earbuds 2,Negative,0.7660375237464905,,0.0,,0.0,,0.0
905,CAD,3.0,334.99,CAD,,CAD,Bose Quietcomfort Earbuds 2,,0.0,,0.0,,0.0,,0.0
906,CAD,3.0,334.99,CAD,,CAD,Bose Quietcomfort Earbuds 2,,0.0,,0.0,Positive,0.9938778281211852,,0.0
907,CAD,3.0,334.99,CAD,,CAD,Bose Quietcomfort Earbuds 2,,0.0,,0.0,,0.0,,0.0
908,CAD,3.0,334.99,CAD,,CAD,Bose Quietcomfort Earbuds 2,,0.0,,0.0,,0.0,Positive,0.971390962600708
909,CAD,3.0,334.99,CAD,,CAD,Bose Quietcomfort Earbuds 2,,0.0,,0.0,Positive,0.5584126114845276,,0.0
910,CAD,1.0,334.99,CAD,,CAD,Bose Quietcomfort Earbuds 2,Negative,0.9224494695663452,Negative,0.9029237627983092,Negative,0.9351564645767212,Negative,0.920839548110962
911,CAD,1.0,334.99,CAD,,CAD,Bose Quietcomfort Earbuds 2,,0.0,,0.0,,0.0,Negative,0.915406346321106
912,CAD,1.0,334.99,CAD,,CAD,Bose Quietcomfort Earbuds 2,,0.0,,0.0,,0.0,,0.0
913,CAD,1.0,334.99,CAD,,CAD,Bose Quietcomfort Earbuds 2,,0.0,,0.0,,0.0,,0.0
914,CAD,1.0,334.99,CAD,,CAD,Bose Quietcomfort Earbuds 2,Negative,0.9589982628822328,,0.0,,0.0,,0.0
915,CAD,1.0,334.99,CAD,,CAD,Bose Quietcomfort Earbuds 2,,0.0,,0.0,Positive,0.9474971294403076,,0.0
916,CAD,1.0,334.99,CAD,,CAD,Bose Quietcomfort Earbuds 2,,0.0,,0.0,,0.0,,0.0
917,CAD,1.0,334.99,CAD,,CAD,Bose Quietcomfort Earbuds 2,,0.0,,0.0,Positive,0.6176955103874207,Positive,0.8567378520965576
918,CAD,1.0,334.99,CAD,,CAD,Bose Quietcomfort Earbuds 2,,0.0,,0.0,,0.0,,0.0
919,CAD,1.0,334.99,CAD,,CAD,Bose Quietcomfort Earbuds 2,,0.0,,0.0,,0.0,,0.0
920,CAD,5.0,334.99,CAD,,CAD,Bose Quietcomfort Earbuds 2,Positive,0.7683247327804565,,0.0,Positive,0.601420521736145,,0.0
921,CAD,5.0,334.99,CAD,,CAD,Bose Quietcomfort Earbuds 2,,0.0,Positive,0.6488507390022278,Positive,0.8611500263214111,Positive,0.7521114349365234
922,CAD,5.0,334.99,CAD,,CAD,Bose Quietcomfort Earbuds 2,,0.0,,0.0,Positive,0.9899594187736512,Positive,0.9889178276062012
923,CAD,5.0,334.99,CAD,,CAD,Bose Quietcomfort Earbuds 2,,0.0,Positive,0.9963178634643556,Positive,0.9956310987472534,,0.0
924,CAD,5.0,334.99,CAD,,CAD,Bose Quietcomfort Earbuds 2,,0.0,,0.0,,0.0,,0.0
925,CAD,5.0,334.99,CAD,,CAD,Bose Quietcomfort Earbuds 2,,0.0,Positive,0.9857290983200072,Positive,0.9920670986175536,Positive,0.9898777604103088
926,CAD,5.0,334.99,CAD,,CAD,Bose Quietcomfort Earbuds 2,,0.0,,0.0,,0.0,,0.0
927,CAD,5.0,334.99,CAD,,CAD,Bose Quietcomfort Earbuds 2,,0.0,,0.0,,0.0,,0.0
928,CAD,5.0,334.99,CAD,,CAD,Bose Quietcomfort Earbuds 2,,0.0,,0.0,,0.0,,0.0
929,CAD,5.0,334.99,CAD,,CAD,Bose Quietcomfort Earbuds 2,,0.0,,0.0,Positive,0.8222776651382446,,0.0
930,CAD,3.0,259.0,CAD,,CAD,Bose Quietcomfort Earbuds,Negative,0.6438010931015015,Negative,0.6529563665390015,Negative,0.6702879667282104,,0.0
931,CAD,3.0,259.0,CAD,,CAD,Bose Quietcomfort Earbuds,Positive,0.7218488454818726,,0.0,Positive,0.7398399114608765,,0.0
932,CAD,3.0,259.0,CAD,,CAD,Bose Quietcomfort Earbuds,Negative,0.8389132022857666,,0.0,Negative,0.6109444499015808,,0.0
933,CAD,3.0,259.0,CAD,,CAD,Bose Quietcomfort Earbuds,,0.0,,0.0,Positive,0.983995258808136,,0.0
934,CAD,3.0,259.0,CAD,,CAD,Bose Quietcomfort Earbuds,,0.0,,0.0,,0.0,,0.0
935,CAD,3.0,259.0,CAD,,CAD,Bose Quietcomfort Earbuds,Negative,0.8763585090637207,Negative,0.8187453746795654,,0.0,,0.0
936,CAD,3.0,259.0,CAD,,CAD,Bose Quietcomfort Earbuds,,0.0,,0.0,Positive,0.5957908034324646,,0.0
937,CAD,3.0,259.0,CAD,,CAD,Bose Quietcomfort Earbuds,,0.0,,0.0,,0.0,,0.0
938,CAD,3.0,259.0,CAD,,CAD,Bose Quietcomfort Earbuds,Negative,0.6301724910736084,,0.0,Positive,0.4948755800724029,,0.0
939,CAD,3.0,259.0,CAD,,CAD,Bose Quietcomfort Earbuds,,0.0,,0.0,Negative,0.5909171104431152,,0.0
940,CAD,4.0,259.0,CAD,,CAD,Bose Quietcomfort Earbuds,,0.0,,0.0,,0.0,,0.0
941,CAD,4.0,259.0,CAD,,CAD,Bose Quietcomfort Earbuds,Positive,0.9091480374336244,,0.0,,0.0,,0.0
942,CAD,4.0,259.0,CAD,,CAD,Bose Quietcomfort Earbuds,,0.0,Positive,0.5221050381660461,Positive,0.5418772101402283,Positive,0.866832971572876
943,CAD,4.0,259.0,CAD,,CAD,Bose Quietcomfort Earbuds,Positive,0.4491732120513916,,0.0,Positive,0.8933733701705933,Positive,0.8457067012786865
944,CAD,4.0,259.0,CAD,,CAD,Bose Quietcomfort Earbuds,,0.0,,0.0,,0.0,,0.0
945,CAD,4.0,259.0,CAD,,CAD,Bose Quietcomfort Earbuds,Positive,0.9836771488189696,,0.0,Positive,0.9831507802009584,,0.0
946,CAD,4.0,259.0,CAD,,CAD,Bose Quietcomfort Earbuds,,0.0,Positive,0.9942268133163452,Positive,0.9948530793190002,Positive,0.9964450001716614
947,CAD,4.0,259.0,CAD,,CAD,Bose Quietcomfort Earbuds,,0.0,,0.0,,0.0,,0.0
948,CAD,4.0,259.0,CAD,,CAD,Bose Quietcomfort Earbuds,,0.0,,0.0,,0.0,,0.0
949,CAD,4.0,259.0,CAD,,CAD,Bose Quietcomfort Earbuds,,0.0,,0.0,Negative,0.9704310894012452,,0.0
950,CAD,1.0,259.0,CAD,,CAD,Bose Quietcomfort Earbuds,Positive,0.7238731384277344,,0.0,Positive,0.743939220905304,,0.0
951,CAD,1.0,259.0,CAD,,CAD,Bose Quietcomfort Earbuds,Negative,0.988464653491974,,0.0,,0.0,,0.0
952,CAD,1.0,259.0,CAD,,CAD,Bose Quietcomfort Earbuds,,0.0,,0.0,,0.0,,0.0
953,CAD,1.0,259.0,CAD,,CAD,Bose Quietcomfort Earbuds,,0.0,,0.0,,0.0,,0.0
954,CAD,1.0,259.0,CAD,,CAD,Bose Quietcomfort Earbuds,,0.0,,0.0,,0.0,,0.0
955,CAD,1.0,259.0,CAD,,CAD,Bose Quietcomfort Earbuds,,0.0,,0.0,,0.0,,0.0
956,CAD,1.0,259.0,CAD,,CAD,Bose Quietcomfort Earbuds,,0.0,Negative,0.5340067148208618,Positive,0.967122495174408,,0.0
957,CAD,1.0,259.0,CAD,,CAD,Bose Quietcomfort Earbuds,,0.0,Positive,0.5508189797401428,Positive,0.9422404170036316,,0.0
958,CAD,1.0,259.0,CAD,,CAD,Bose Quietcomfort Earbuds,,0.0,,0.0,,0.0,,0.0
959,CAD,1.0,259.0,CAD,,CAD,Bose Quietcomfort Earbuds,,0.0,,0.0,,0.0,,0.0
960,CAD,5.0,259.0,CAD,,CAD,Bose Quietcomfort Earbuds,Positive,0.5776224136352539,Positive,0.6121566891670227,Positive,0.5819284319877625,,0.0
961,CAD,5.0,259.0,CAD,,CAD,Bose Quietcomfort Earbuds,,0.0,Positive,0.4965131878852844,Positive,0.4670993387699127,Positive,0.6459628939628601
962,CAD,5.0,259.0,CAD,,CAD,Bose Quietcomfort Earbuds,,0.0,,0.0,,0.0,,0.0
963,CAD,5.0,259.0,CAD,,CAD,Bose Quietcomfort Earbuds,,0.0,Positive,0.9933330416679382,Positive,0.9927517175674438,,0.0
964,CAD,5.0,259.0,CAD,,CAD,Bose Quietcomfort Earbuds,,0.0,,0.0,,0.0,Positive,0.84681636095047
965,CAD,5.0,259.0,CAD,,CAD,Bose Quietcomfort Earbuds,Positive,0.926464319229126,,0.0,,0.0,,0.0
966,CAD,5.0,259.0,CAD,,CAD,Bose Quietcomfort Earbuds,,0.0,,0.0,Positive,0.9962844848632812,,0.0
967,CAD,5.0,259.0,CAD,,CAD,Bose Quietcomfort Earbuds,,0.0,,0.0,,0.0,,0.0
968,CAD,5.0,259.0,CAD,,CAD,Bose Quietcomfort Earbuds,,0.0,,0.0,,0.0,,0.0
969,CAD,5.0,259.0,CAD,,CAD,Bose Quietcomfort Earbuds,Positive,0.915399730205536,Positive,0.9210283160209656,Positive,0.9269154667854308,Positive,0.9434857368469238
970,CAD,2.0,259.0,CAD,,CAD,Bose Quietcomfort Earbuds,,0.0,,0.0,,0.0,,0.0
971,CAD,2.0,259.0,CAD,,CAD,Bose Quietcomfort Earbuds,,0.0,,0.0,,0.0,,0.0
972,CAD,2.0,259.0,CAD,,CAD,Bose Quietcomfort Earbuds,,0.0,,0.0,,0.0,,0.0
973,CAD,2.0,259.0,CAD,,CAD,Bose Quietcomfort Earbuds,,0.0,,0.0,,0.0,,0.0
974,CAD,2.0,259.0,CAD,,CAD,Bose Quietcomfort Earbuds,,0.0,,0.0,,0.0,,0.0
975,CAD,2.0,259.0,CAD,,CAD,Bose Quietcomfort Earbuds,,0.0,,0.0,,0.0,Positive,0.8417112827301025
976,CAD,2.0,259.0,CAD,,CAD,Bose Quietcomfort Earbuds,,0.0,,0.0,,0.0,,0.0
977,CAD,2.0,259.0,CAD,,CAD,Bose Quietcomfort Earbuds,,0.0,Positive,0.928010106086731,Negative,0.5891280770301819,Positive,0.9354064464569092
978,CAD,2.0,259.0,CAD,,CAD,Bose Quietcomfort Earbuds,,0.0,,0.0,Positive,0.97089684009552,Negative,0.9412760734558104
979,CAD,2.0,259.0,CAD,,CAD,Bose Quietcomfort Earbuds,,0.0,Negative,0.8752339482307434,Negative,0.9884334206581116,Negative,0.6756547689437866
980,CAD,4.0,138.98,CAD,,CAD,Beats Fit Pro Earbuds,Positive,0.9534477591514589,,0.0,Negative,0.8998653888702393,,0.0
981,CAD,4.0,138.98,CAD,,CAD,Beats Fit Pro Earbuds,,0.0,Negative,0.6008226871490479,,0.0,Positive,0.6564922332763672
982,CAD,4.0,138.98,CAD,,CAD,Beats Fit Pro Earbuds,,0.0,,0.0,,0.0,,0.0
983,CAD,4.0,138.98,CAD,,CAD,Beats Fit Pro Earbuds,,0.0,Positive,0.9939448237419128,,0.0,Positive,0.9940989017486572
984,CAD,4.0,138.98,CAD,,CAD,Beats Fit Pro Earbuds,,0.0,,0.0,,0.0,Negative,0.9962080717086792
985,CAD,4.0,138.98,CAD,,CAD,Beats Fit Pro Earbuds,,0.0,,0.0,,0.0,,0.0
986,CAD,4.0,138.98,CAD,,CAD,Beats Fit Pro Earbuds,Positive,0.980133295059204,,0.0,,0.0,,0.0
987,CAD,4.0,138.98,CAD,,CAD,Beats Fit Pro Earbuds,,0.0,,0.0,,0.0,,0.0
988,CAD,4.0,138.98,CAD,,CAD,Beats Fit Pro Earbuds,,0.0,,0.0,,0.0,,0.0
989,CAD,4.0,138.98,CAD,,CAD,Beats Fit Pro Earbuds,Neutral,0.3710962533950805,Positive,0.3425319790840149,,0.0,Negative,0.4290609657764435
990,CAD,1.0,138.98,CAD,,CAD,Beats Fit Pro Earbuds,Negative,0.9530049562454224,,0.0,,0.0,Negative,0.5695781707763672
991,CAD,1.0,138.98,CAD,,CAD,Beats Fit Pro Earbuds,,0.0,,0.0,Negative,0.9396997094154358,,0.0
992,CAD,1.0,138.98,CAD,,CAD,Beats Fit Pro Earbuds,,0.0,,0.0,,0.0,Negative,0.986125648021698
993,CAD,1.0,138.98,CAD,,CAD,Beats Fit Pro Earbuds,,0.0,Negative,0.9533730149269104,,0.0,,0.0
994,CAD,1.0,138.98,CAD,,CAD,Beats Fit Pro Earbuds,,0.0,,0.0,,0.0,,0.0
995,CAD,1.0,138.98,CAD,,CAD,Beats Fit Pro Earbuds,,0.0,Negative,0.9613399505615234,Negative,0.5425465703010559,,0.0
996,CAD,1.0,138.98,CAD,,CAD,Beats Fit Pro Earbuds,,0.0,,0.0,,0.0,,0.0
997,CAD,1.0,138.98,CAD,,CAD,Beats Fit Pro Earbuds,,0.0,,0.0,,0.0,,0.0
998,CAD,1.0,138.98,CAD,,CAD,Beats Fit Pro Earbuds,,0.0,,0.0,,0.0,,0.0
999,CAD,1.0,138.98,CAD,,CAD,Beats Fit Pro Earbuds,Negative,0.9632074236869812,,0.0,,0.0,,0.0
1000,CAD,3.0,138.98,CAD,,CAD,Beats Fit Pro Earbuds,Negative,0.8699673414230347,,0.0,,0.0,Negative,0.7626034021377563
1001,CAD,3.0,138.98,CAD,,CAD,Beats Fit Pro Earbuds,Negative,0.6070469617843628,,0.0,,0.0,Positive,0.5652493834495544
1002,CAD,3.0,138.98,CAD,,CAD,Beats Fit Pro Earbuds,,0.0,,0.0,Positive,0.9833424091339112,,0.0
1003,CAD,3.0,138.98,CAD,,CAD,Beats Fit Pro Earbuds,Positive,0.98735374212265,,0.0,Positive,0.9880616664886476,Positive,0.9816392660140992
1004,CAD,3.0,138.98,CAD,,CAD,Beats Fit Pro Earbuds,,0.0,,0.0,Positive,0.9804038405418396,,0.0
1005,CAD,3.0,138.98,CAD,,CAD,Beats Fit Pro Earbuds,Negative,0.9852404594421388,,0.0,,0.0,,0.0
1006,CAD,3.0,138.98,CAD,,CAD,Beats Fit Pro Earbuds,Negative,0.6025265455245972,,0.0,Negative,0.8325692415237427,,0.0
1007,CAD,3.0,138.98,CAD,,CAD,Beats Fit Pro Earbuds,Negative,0.577331006526947,,0.0,Negative,0.906057357788086,,0.0
1008,CAD,3.0,138.98,CAD,,CAD,Beats Fit Pro Earbuds,,0.0,Positive,0.8224608302116394,Negative,0.990747570991516,,0.0
1009,CAD,3.0,138.98,CAD,,CAD,Beats Fit Pro Earbuds,Positive,0.6354259848594666,,0.0,,0.0,,0.0
1010,CAD,5.0,138.98,CAD,,CAD,Beats Fit Pro Earbuds,,0.0,,0.0,,0.0,,0.0
1011,CAD,5.0,138.98,CAD,,CAD,Beats Fit Pro Earbuds,,0.0,,0.0,,0.0,Positive,0.9975737929344176
1012,CAD,5.0,138.98,CAD,,CAD,Beats Fit Pro Earbuds,,0.0,,0.0,,0.0,,0.0
1013,CAD,5.0,138.98,CAD,,CAD,Beats Fit Pro Earbuds,,0.0,,0.0,Positive,0.9977466464042664,,0.0
1014,CAD,5.0,138.98,CAD,,CAD,Beats Fit Pro Earbuds,,0.0,,0.0,Positive,0.9931922554969788,,0.0
1015,CAD,5.0,138.98,CAD,,CAD,Beats Fit Pro Earbuds,,0.0,,0.0,,0.0,,0.0
1016,CAD,5.0,138.98,CAD,,CAD,Beats Fit Pro Earbuds,,0.0,,0.0,,0.0,,0.0
1017,CAD,5.0,138.98,CAD,,CAD,Beats Fit Pro Earbuds,,0.0,,0.0,,0.0,Positive,0.9975445866584778
1018,CAD,5.0,138.98,CAD,,CAD,Beats Fit Pro Earbuds,,0.0,,0.0,,0.0,,0.0
1019,CAD,5.0,138.98,CAD,,CAD,Beats Fit Pro Earbuds,,0.0,,0.0,,0.0,,0.0
1020,CAD,2.0,138.98,CAD,,CAD,Beats Fit Pro Earbuds,,0.0,Negative,0.9766298532485962,,0.0,,0.0
1021,CAD,2.0,138.98,CAD,,CAD,Beats Fit Pro Earbuds,Negative,0.9797865152359008,Negative,0.9800102114677428,,0.0,,0.0
1022,CAD,2.0,138.98,CAD,,CAD,Beats Fit Pro Earbuds,,0.0,,0.0,,0.0,,0.0
1023,CAD,2.0,138.98,CAD,,CAD,Beats Fit Pro Earbuds,,0.0,,0.0,,0.0,,0.0
1024,CAD,2.0,138.98,CAD,,CAD,Beats Fit Pro Earbuds,,0.0,,0.0,,0.0,,0.0
1025,CAD,2.0,138.98,CAD,,CAD,Beats Fit Pro Earbuds,,0.0,,0.0,,0.0,,0.0
1026,CAD,2.0,138.98,CAD,,CAD,Beats Fit Pro Earbuds,,0.0,,0.0,,0.0,Negative,0.994114100933075
1027,CAD,2.0,138.98,CAD,,CAD,Beats Fit Pro Earbuds,Negative,0.9910097122192384,,0.0,,0.0,,0.0
1028,CAD,2.0,138.98,CAD,,CAD,Beats Fit Pro Earbuds,Positive,0.9938136339187622,,0.0,Positive,0.9969412684440612,,0.0
1029,CAD,2.0,138.98,CAD,,CAD,Beats Fit Pro Earbuds,Negative,0.9925566911697388,,0.0,Positive,0.9937997460365297,,0.0
1030,CAD,1.0,269.98,CAD,,CAD,AirPods Pro 2 Earbuds,,0.0,,0.0,,0.0,,0.0
1031,CAD,1.0,269.98,CAD,,CAD,AirPods Pro 2 Earbuds,,0.0,,0.0,,0.0,,0.0
1032,CAD,1.0,269.98,CAD,,CAD,AirPods Pro 2 Earbuds,,0.0,,0.0,,0.0,,0.0
1033,CAD,1.0,269.98,CAD,,CAD,AirPods Pro 2 Earbuds,,0.0,,0.0,,0.0,,0.0
1034,CAD,1.0,269.98,CAD,,CAD,AirPods Pro 2 Earbuds,,0.0,,0.0,,0.0,,0.0
1035,CAD,1.0,269.98,CAD,,CAD,AirPods Pro 2 Earbuds,,0.0,,0.0,,0.0,,0.0
1036,CAD,1.0,269.98,CAD,,CAD,AirPods Pro 2 Earbuds,,0.0,,0.0,,0.0,,0.0
1037,CAD,1.0,269.98,CAD,,CAD,AirPods Pro 2 Earbuds,,0.0,,0.0,,0.0,,0.0
1038,CAD,1.0,269.98,CAD,,CAD,AirPods Pro 2 Earbuds,,0.0,,0.0,,0.0,,0.0
1039,CAD,1.0,269.98,CAD,,CAD,AirPods Pro 2 Earbuds,,0.0,,0.0,,0.0,,0.0
1040,CAD,2.0,269.98,CAD,,CAD,AirPods Pro 2 Earbuds,,0.0,,0.0,,0.0,,0.0
1041,CAD,2.0,269.98,CAD,,CAD,AirPods Pro 2 Earbuds,,0.0,,0.0,,0.0,,0.0
1042,CAD,2.0,269.98,CAD,,CAD,AirPods Pro 2 Earbuds,,0.0,,0.0,Negative,0.5038661956787109,Positive,0.6600605845451355
1043,CAD,2.0,269.98,CAD,,CAD,AirPods Pro 2 Earbuds,,0.0,,0.0,,0.0,,0.0
1044,CAD,2.0,269.98,CAD,,CAD,AirPods Pro 2 Earbuds,,0.0,,0.0,,0.0,Negative,0.9661346673965454
1045,CAD,2.0,269.98,CAD,,CAD,AirPods Pro 2 Earbuds,,0.0,,0.0,Negative,0.9126393795013428,,0.0
1046,CAD,2.0,269.98,CAD,,CAD,AirPods Pro 2 Earbuds,,0.0,,0.0,Negative,0.979558527469635,,0.0
1047,CAD,2.0,269.98,CAD,,CAD,AirPods Pro 2 Earbuds,,0.0,,0.0,,0.0,,0.0
1048,CAD,2.0,269.98,CAD,,CAD,AirPods Pro 2 Earbuds,,0.0,,0.0,,0.0,,0.0
1049,CAD,2.0,269.98,CAD,,CAD,AirPods Pro 2 Earbuds,,0.0,,0.0,,0.0,,0.0
1050,CAD,3.0,269.98,CAD,,CAD,AirPods Pro 2 Earbuds,,0.0,,0.0,Positive,0.9963854551315308,Positive,0.9927650094032288
1051,CAD,3.0,269.98,CAD,,CAD,AirPods Pro 2 Earbuds,,0.0,,0.0,,0.0,,0.0
1052,CAD,3.0,269.98,CAD,,CAD,AirPods Pro 2 Earbuds,,0.0,,0.0,Positive,0.9947149157524108,,0.0
1053,CAD,3.0,269.98,CAD,,CAD,AirPods Pro 2 Earbuds,,0.0,,0.0,,0.0,,0.0
1054,CAD,3.0,269.98,CAD,,CAD,AirPods Pro 2 Earbuds,,0.0,,0.0,,0.0,Positive,0.7016148567199707
1055,CAD,3.0,269.98,CAD,,CAD,AirPods Pro 2 Earbuds,Negative,0.8592802286148071,,0.0,Negative,0.6672677993774414,Negative,0.5344906449317932
1056,CAD,3.0,269.98,CAD,,CAD,AirPods Pro 2 Earbuds,,0.0,,0.0,Positive,0.5870415568351746,,0.0
1057,CAD,3.0,269.98,CAD,,CAD,AirPods Pro 2 Earbuds,,0.0,Positive,0.8124966025352478,,0.0,,0.0
1058,CAD,3.0,269.98,CAD,,CAD,AirPods Pro 2 Earbuds,,0.0,,0.0,,0.0,Positive,0.7594019174575806
1059,CAD,3.0,269.98,CAD,,CAD,AirPods Pro 2 Earbuds,,0.0,Positive,0.8211207985877991,Positive,0.9368243217468262,Negative,0.470319539308548
1060,CAD,4.0,269.98,CAD,,CAD,AirPods Pro 2 Earbuds,,0.0,,0.0,Positive,0.970814287662506,,0.0
1061,CAD,4.0,269.98,CAD,,CAD,AirPods Pro 2 Earbuds,,0.0,,0.0,,0.0,,0.0
1062,CAD,4.0,269.98,CAD,,CAD,AirPods Pro 2 Earbuds,,0.0,,0.0,,0.0,,0.0
